HHID,PERSID,DATUM,WOTAG,BERTAG,WNRT,ABZEIT,ZWECK,VMDIW,ANZEIT,KM,DAUER,SPEED,REGIONNR,REGION
4901042861,49010428611,18.10.2019,5,2,3,1817,5,41,1822,1.5,5,18,4,semiurb
4901042861,49010428611,18.10.2019,5,2,4,1925,7,41,1929,1.5,4,23,4,semiurb
4901042861,49010428611,19.10.2019,6,3,2,1850,5,41,1853,1.5,3,30,4,semiurb
4901042861,49010428611,19.10.2019,6,3,3,1940,7,41,1944,1.5,4,23,4,semiurb
4901042861,49010428611,20.10.2019,7,4,1,1555,6,41,1600,1,5,12,4,semiurb
4901042861,49010428611,20.10.2019,7,4,2,1605,7,41,1609,1,4,15,4,semiurb
4901042861,49010428611,20.10.2019,7,4,3,1910,5,41,1914,1.5,4,23,4,semiurb
4901042861,49010428611,20.10.2019,7,4,4,2005,7,41,2009,1.5,4,23,4,semiurb
4901042861,49010428611,21.10.2019,1,5,2,1805,5,41,1810,1.5,5,18,4,semiurb
4901042861,49010428611,21.10.2019,1,5,3,1854,7,41,1859,1.5,5,18,4,semiurb
4901042861,49010428611,22.10.2019,2,6,1,1510,4,41,1514,1,4,15,4,semiurb
